MS Band Data Logger 2017-3-29
Time Stamp,Band Contact,Skin Temperature(C),Resistivity(Kohms)
03:58:29,WORN,34.650,2518
03:58:33,WORN,34.650,2518
03:58:37,WORN,34.650,2518
03:58:42,WORN,34.650,2518
03:58:48,WORN,34.650,2518
03:58:52,WORN,34.650,2518
03:58:57,WORN,34.650,2515
03:58:59,WORN,34.640,2515
03:59:03,WORN,34.640,2512
03:59:08,WORN,34.640,2506
03:59:12,WORN,34.640,2503
03:59:17,WORN,34.640,2500
03:59:23,WORN,34.640,2497
03:59:27,WORN,34.640,2497
03:59:29,WORN,34.640,2497
03:59:32,WORN,34.640,2497
03:59:37,WORN,34.640,2497
03:59:42,WORN,34.640,2494
03:59:47,WORN,34.640,2491
03:59:52,WORN,34.640,2491
03:59:57,WORN,34.640,2488
03:59:59,WORN,34.640,2488
04:00:02,WORN,34.640,2491
04:00:07,WORN,34.640,2491
04:00:12,WORN,34.640,2500
04:00:17,WORN,34.640,2500
04:00:22,WORN,34.640,2497
04:00:27,WORN,34.640,2497
04:00:29,WORN,34.650,2497
04:00:32,WORN,34.650,2491
04:00:37,WORN,34.650,2488
04:00:42,WORN,34.650,2485
04:00:47,WORN,34.650,2480
04:00:52,WORN,34.650,2468
04:00:57,WORN,34.650,2465
04:00:59,WORN,34.660,2465
04:01:02,WORN,34.660,2465
04:01:07,WORN,34.660,2462
04:01:12,WORN,34.660,2459
04:01:17,WORN,34.660,2459
04:01:22,WORN,34.660,2456
04:01:27,WORN,34.660,2456
04:01:30,WORN,34.670,2456
04:01:32,WORN,34.670,2453
04:01:37,WORN,34.670,2453
04:01:42,WORN,34.670,2456
04:01:46,WORN,34.670,2459
04:01:52,WORN,34.670,2465
04:01:57,WORN,34.670,2465
04:02:00,WORN,34.680,2465
04:02:01,WORN,34.680,2462
04:02:07,WORN,34.680,2462
04:02:12,WORN,34.680,2459
04:02:16,WORN,34.680,2459
04:02:22,WORN,34.680,2453
04:02:27,WORN,34.680,2447
04:02:30,WORN,34.690,2447
04:02:31,WORN,34.690,2442
04:02:36,WORN,34.690,2436
04:02:42,WORN,34.690,2433
04:02:46,WORN,34.690,2430
04:02:51,WORN,34.690,2430
04:02:57,WORN,34.690,2427
04:03:03,WORN,34.680,2427
04:03:03,WORN,34.680,2427
04:03:06,WORN,34.680,2427
04:03:12,WORN,34.680,2427
04:03:16,WORN,34.680,2424
04:03:21,WORN,34.680,2424
04:03:26,WORN,34.680,2424
04:03:30,WORN,34.690,2424
04:03:31,WORN,34.690,2427
04:03:36,WORN,34.690,2433
04:03:41,WORN,34.690,2433
04:03:46,WORN,34.690,2436
04:03:51,WORN,34.690,2436
04:03:56,WORN,34.690,2433
04:04:00,WORN,34.700,2433
04:04:01,WORN,34.700,2430
04:04:06,WORN,34.700,2427
04:04:11,WORN,34.700,2427
04:04:16,WORN,34.700,2421
04:04:21,WORN,34.700,2421
04:04:26,WORN,34.700,2410
04:04:30,WORN,34.690,2410
04:04:31,WORN,34.690,2407
04:04:36,WORN,34.690,2404
04:04:41,WORN,34.690,2407
04:04:46,WORN,34.690,2407
04:04:51,WORN,34.690,2404
04:04:56,WORN,34.690,2404
04:05:00,WORN,34.690,2404
04:05:01,WORN,34.690,2404
04:05:06,WORN,34.690,2401
04:05:11,WORN,34.690,2401
04:05:16,WORN,34.690,2401
04:05:21,WORN,34.690,2399
04:05:26,WORN,34.690,2399
04:05:30,WORN,34.680,2399
04:05:31,WORN,34.680,2399
04:05:36,WORN,34.680,2396
04:05:41,WORN,34.680,2401
04:05:46,WORN,34.680,2404
04:05:51,WORN,34.680,2404
04:05:56,WORN,34.680,2407
04:06:00,WORN,34.680,2407
04:06:01,WORN,34.680,2404
04:06:06,WORN,34.680,2404
04:06:10,WORN,34.680,2401
04:06:16,WORN,34.680,2401
04:06:21,WORN,34.680,2399
04:06:25,WORN,34.680,2401
04:06:30,WORN,34.630,2401
04:06:31,WORN,34.630,2399
04:06:36,WORN,34.630,2396
04:06:40,WORN,34.630,2399
04:06:46,WORN,34.630,2396
04:06:51,WORN,34.630,2385
04:06:55,WORN,34.630,2387
04:07:00,WORN,34.640,2387
04:07:00,WORN,34.640,2382
04:07:06,WORN,34.640,2382
04:07:10,WORN,34.640,2379
04:07:15,WORN,34.640,2379
04:07:21,WORN,34.640,2379
04:07:25,WORN,34.640,2376
04:07:30,WORN,34.640,2376
04:07:30,WORN,34.640,2376
04:07:36,WORN,34.640,2373
04:07:40,WORN,34.640,2371
04:07:45,WORN,34.640,2371
04:07:50,WORN,34.640,2371
04:07:55,WORN,34.640,2368
04:08:00,WORN,34.640,2371
04:08:00,WORN,34.630,2371
04:08:05,WORN,34.630,2376
04:08:10,WORN,34.630,2373
04:08:15,WORN,34.630,2379
04:08:20,WORN,34.630,2376
04:08:25,WORN,34.630,2376
04:08:30,WORN,34.630,2371
04:08:30,WORN,34.650,2371
04:08:35,WORN,34.650,2371
04:08:40,WORN,34.650,2365
04:08:45,WORN,34.650,2365
04:08:50,WORN,34.650,2354
04:08:55,WORN,34.650,2346
04:09:00,WORN,34.650,2346
04:09:01,WORN,34.640,2346
04:09:05,WORN,34.640,2343
04:09:10,WORN,34.640,2340
04:09:15,WORN,34.640,2340
04:09:20,WORN,34.640,2340
04:09:25,WORN,34.640,2338
04:09:30,WORN,34.640,2335
04:09:31,WORN,34.650,2335
04:09:35,WORN,34.650,2338
04:09:40,WORN,34.650,2335
04:09:45,WORN,34.650,2332
04:09:50,WORN,34.650,2335
04:09:55,WORN,34.650,2335
04:10:00,WORN,34.650,2343
04:10:01,WORN,34.680,2343
04:10:05,WORN,34.680,2343
04:10:10,WORN,34.680,2340
04:10:15,WORN,34.680,2340
04:10:19,WORN,34.680,2340
04:10:25,WORN,34.680,2338
04:10:30,WORN,34.680,2338
04:10:31,WORN,34.660,2338
04:10:34,WORN,34.660,2335
04:10:40,WORN,34.660,2335
04:10:51,WORN,34.660,2332
04:10:51,WORN,34.660,2330
04:10:55,WORN,34.660,2324
04:11:00,WORN,34.660,2321
04:11:01,WORN,34.680,2321
04:11:04,WORN,34.680,2313
04:11:09,WORN,34.680,2313
04:11:15,WORN,34.680,2311
04:11:19,WORN,34.680,2311
04:11:24,WORN,34.680,2311
04:11:30,WORN,34.680,2308
04:11:31,WORN,34.680,2308
04:11:34,WORN,34.680,2305
04:11:39,WORN,34.680,2305
04:11:45,WORN,34.680,2305
04:11:49,WORN,34.680,2303
04:11:54,WORN,34.680,2303
04:11:59,WORN,34.680,2300
04:12:01,WORN,34.690,2300
04:12:05,WORN,34.690,2305
04:12:09,WORN,34.690,2313
04:12:14,WORN,34.690,2308
04:12:19,WORN,34.690,2311
04:12:24,WORN,34.690,2311
04:12:29,WORN,34.690,2308
04:12:31,WORN,34.700,2308
04:12:34,WORN,34.700,2308
04:12:39,WORN,34.700,2305
04:12:44,WORN,34.700,2303
04:12:49,WORN,34.700,2300
04:12:54,WORN,34.700,2297
04:12:59,WORN,34.700,2297
04:13:01,WORN,34.690,2297
04:13:04,WORN,34.690,2297
04:13:09,WORN,34.690,2295
04:13:14,WORN,34.690,2289
04:13:19,WORN,34.690,2292
04:13:24,WORN,34.690,2289
04:13:29,WORN,34.690,2282
04:13:31,WORN,34.680,2282
04:13:34,WORN,34.680,2279
04:13:39,WORN,34.680,2282
04:13:44,WORN,34.680,2279
04:13:49,WORN,34.680,2282
04:13:54,WORN,34.680,2279
04:13:59,WORN,34.680,2279
04:14:02,WORN,34.680,2279
04:14:04,WORN,34.680,2276
04:14:09,WORN,34.680,2276
04:14:14,WORN,34.680,2274
04:14:19,WORN,34.680,2276
04:14:24,WORN,34.680,2274
04:14:28,WORN,34.680,2271
04:14:31,WORN,34.680,2271
04:14:34,WORN,34.680,2274
04:14:39,WORN,34.680,2282
04:14:43,WORN,34.680,2284
04:14:49,WORN,34.680,2279
04:14:54,WORN,34.680,2279
04:14:58,WORN,34.680,2279
04:15:01,WORN,34.710,2279
04:15:04,WORN,34.710,2279
04:15:09,WORN,34.710,2276
04:15:13,WORN,34.710,2276
04:15:18,WORN,34.710,2271
04:15:24,WORN,34.710,2268
04:15:28,WORN,34.710,2263
04:15:31,WORN,34.700,2263
04:15:33,WORN,34.700,2255
04:15:39,WORN,34.700,2250
04:15:43,WORN,34.700,2250
04:15:48,WORN,34.700,2248
04:15:54,WORN,34.700,2245
04:15:58,WORN,34.700,2245
04:16:02,WORN,34.710,2245
04:16:03,WORN,34.710,2245
04:16:09,WORN,34.710,2240
04:16:13,WORN,34.710,2240
04:16:18,WORN,34.710,2240
04:16:23,WORN,34.710,2237
04:16:28,WORN,34.710,2237
04:16:32,WORN,34.730,2237
04:16:33,WORN,34.730,2237
04:16:38,WORN,34.730,2230
04:16:43,WORN,34.730,2235
04:16:48,WORN,34.730,2240
04:16:53,WORN,34.730,2235
04:16:58,WORN,34.730,2243
04:17:02,WORN,34.720,2243
04:17:03,WORN,34.720,2245
04:17:08,WORN,34.720,2240
04:17:13,WORN,34.720,2240
04:17:18,WORN,34.720,2237
04:17:23,WORN,34.720,2274
04:17:28,WORN,34.720,2605
04:17:32,WORN,34.660,2605
04:17:33,WORN,34.660,2365
04:17:38,WORN,34.660,2330
04:17:43,WORN,34.660,2324
04:17:48,WORN,34.660,2303
04:17:53,WORN,34.660,2313
04:17:58,WORN,34.660,2303
04:18:02,WORN,34.520,2303
04:18:03,WORN,34.520,2289
04:18:08,WORN,34.520,2284
04:18:13,WORN,34.520,2284
04:18:18,WORN,34.520,2284
04:18:23,WORN,34.520,2297
04:18:28,WORN,34.520,2297
04:18:32,WORN,34.410,2297
04:18:33,WORN,34.410,2295
04:18:38,WORN,34.410,2289
04:18:43,WORN,34.410,2279
04:18:48,WORN,34.410,2282
04:18:52,WORN,34.410,2282
04:18:58,WORN,34.410,2279
04:19:02,WORN,34.330,2279
04:19:03,WORN,34.330,2282
04:19:07,WORN,34.330,2282
04:19:13,WORN,34.330,2282
04:19:18,WORN,34.330,2287
04:19:22,WORN,34.330,2297
04:19:28,WORN,34.330,2295
04:19:33,WORN,34.310,2295
04:19:33,WORN,34.310,2295
04:19:37,WORN,34.310,2295
04:19:42,WORN,34.310,2295
04:19:48,WORN,34.310,2292
04:19:52,WORN,34.310,2292
04:19:57,WORN,34.310,2287
04:20:03,WORN,34.310,2279
04:20:03,WORN,34.300,2279
04:20:07,WORN,34.300,2279
04:20:12,WORN,34.300,2279
04:20:18,WORN,34.300,2279
04:20:22,WORN,34.300,2279
04:20:27,WORN,34.300,2279
04:20:32,WORN,34.300,2279
04:20:33,WORN,34.310,2279
04:20:37,WORN,34.310,2279
04:20:42,WORN,34.310,2279
04:20:47,WORN,34.310,2279
04:20:52,WORN,34.310,2279
04:20:57,WORN,34.310,2282
04:21:02,WORN,34.310,2289
04:21:03,WORN,34.320,2289
04:21:07,WORN,34.320,2295
04:21:12,WORN,34.320,2297
04:21:17,WORN,34.320,2295
04:21:22,WORN,34.320,2295
04:21:34,WORN,34.320,2295
04:21:34,WORN,34.320,2295
04:21:34,WORN,34.360,2295
04:21:37,WORN,34.360,2289
04:21:42,WORN,34.360,2289
04:21:47,WORN,34.360,2289
04:21:52,WORN,34.360,2279
04:21:57,WORN,34.360,2279
04:22:02,WORN,34.360,2279
04:22:03,WORN,34.390,2279
04:22:07,WORN,34.390,2279
04:22:12,WORN,34.390,2279
04:22:17,WORN,34.390,2276
04:22:22,WORN,34.390,2276
04:22:27,WORN,34.390,2276
04:22:32,WORN,34.390,2279
04:22:33,WORN,34.430,2279
04:22:37,WORN,34.430,2279
04:22:42,WORN,34.430,2279
04:22:47,WORN,34.430,2279
04:22:52,WORN,34.430,2279
04:22:57,WORN,34.430,2279
04:23:01,WORN,34.430,2279
04:23:03,WORN,34.450,2279
04:23:07,WORN,34.450,2287
04:23:12,WORN,34.450,2289
04:23:16,WORN,34.450,2289
04:23:22,WORN,34.450,2289
04:23:27,WORN,34.450,2292
04:23:34,WORN,34.450,2292
04:23:34,WORN,34.480,2292
04:23:37,WORN,34.480,2289
04:23:42,WORN,34.480,2292
04:23:46,WORN,34.480,2289
04:23:51,WORN,34.480,2289
04:23:57,WORN,34.480,2289
04:24:01,WORN,34.480,2287
04:24:03,WORN,34.490,2287
04:24:06,WORN,34.490,2284
04:24:12,WORN,34.490,2282
04:24:16,WORN,34.490,2276
04:24:21,WORN,34.490,2274
04:24:27,WORN,34.490,2271
04:24:31,WORN,34.490,2274
04:24:33,WORN,34.520,2274
04:24:36,WORN,34.520,2274
04:24:41,WORN,34.520,2271
04:24:46,WORN,34.520,2271
04:24:51,WORN,34.520,2271
04:24:56,WORN,34.520,2271
04:25:01,WORN,34.520,2274
04:25:03,WORN,34.490,2274
04:25:06,WORN,34.490,2271
04:25:11,WORN,34.490,2271
04:25:16,WORN,34.490,2274
04:25:21,WORN,34.490,2271
04:25:26,WORN,34.490,2271
04:25:31,WORN,34.490,2271
04:25:33,WORN,34.520,2271
04:25:36,WORN,34.520,2271
04:25:41,WORN,34.520,2271
04:25:46,WORN,34.520,2274
04:25:51,WORN,34.520,2274
04:25:56,WORN,34.520,2276
04:26:01,WORN,34.520,2276
04:26:03,WORN,34.540,2276
04:26:06,WORN,34.540,2284
04:26:11,WORN,34.540,2287
04:26:16,WORN,34.540,2287
04:26:21,WORN,34.540,2284
04:26:26,WORN,34.540,2287
04:26:31,WORN,34.540,2284
04:26:33,WORN,34.560,2284
04:26:36,WORN,34.560,2284
04:26:42,WORN,34.560,2284
04:26:46,WORN,34.560,2284
04:26:51,WORN,34.560,2282
04:26:56,WORN,34.560,2284
04:27:01,WORN,34.560,2282
04:27:04,WORN,34.590,2282
04:27:06,WORN,34.590,2279
04:27:11,WORN,34.590,2276
04:27:16,WORN,34.590,2271
04:27:21,WORN,34.590,2271
04:27:25,WORN,34.590,2271
04:27:31,WORN,34.590,2266
04:27:34,WORN,34.610,2266
04:27:36,WORN,34.610,2263
04:27:40,WORN,34.610,2266
04:27:46,WORN,34.610,2263
04:27:51,WORN,34.610,2263
04:27:55,WORN,34.610,2266
04:28:01,WORN,34.610,2263
04:28:04,WORN,34.620,2263
04:28:06,WORN,34.620,2263
04:28:10,WORN,34.620,2263
04:28:15,WORN,34.620,2263
04:28:21,WORN,34.620,2261
04:28:25,WORN,34.620,2261
04:28:30,WORN,34.620,2261
04:28:34,WORN,34.620,2261
04:28:36,WORN,34.620,2263
04:28:40,WORN,34.620,2263
04:28:51,WORN,34.620,2263
04:28:51,WORN,34.620,2261
04:28:55,WORN,34.620,2263
04:29:00,WORN,34.620,2261
04:29:04,WORN,34.620,2261
04:29:05,WORN,34.620,2263
04:29:16,WORN,34.620,2261
04:29:16,WORN,34.620,2268
04:29:20,WORN,34.620,2263
04:29:25,WORN,34.620,2271
04:29:30,WORN,34.620,2274
04:29:34,WORN,34.640,2274
04:29:35,WORN,34.640,2276
04:29:40,WORN,34.640,2276
04:29:45,WORN,34.640,2276
04:29:50,WORN,34.640,2274
04:29:55,WORN,34.640,2276
04:30:00,WORN,34.640,2274
04:30:04,WORN,34.610,2274
04:30:05,WORN,34.610,2274
04:30:10,WORN,34.610,2274
04:30:15,WORN,34.610,2274
04:30:23,WORN,34.610,2274
04:30:28,WORN,34.610,2274
04:30:33,WORN,34.610,2274
04:30:37,WORN,34.620,2274
04:30:38,WORN,34.620,2274
04:30:43,WORN,34.620,2271
04:30:48,WORN,34.620,2268
04:30:53,WORN,34.620,2268
04:30:58,WORN,34.620,2268
04:31:03,WORN,34.620,2266
04:31:07,WORN,34.630,2266
04:31:08,WORN,34.630,2261
04:31:13,WORN,34.630,2263
04:31:18,WORN,34.630,2258
04:31:23,WORN,34.630,2253
04:31:28,WORN,34.630,2253
04:31:33,WORN,34.630,2255
04:31:37,WORN,34.640,2255
04:31:37,WORN,34.640,2253
04:31:43,WORN,34.640,2253
04:31:48,WORN,34.640,2253
04:31:52,WORN,34.640,2253
04:31:58,WORN,34.640,2253
04:32:03,WORN,34.640,2250
04:32:07,WORN,34.640,2250
04:32:07,WORN,34.640,2250
04:32:13,WORN,34.640,2253
04:32:18,WORN,34.640,2253
04:32:22,WORN,34.640,2250
04:32:27,WORN,34.640,2250
04:32:33,WORN,34.640,2253
04:32:37,WORN,34.640,2250
04:32:37,WORN,34.620,2250
04:32:42,WORN,34.620,2250
04:32:48,WORN,34.620,2250
04:32:52,WORN,34.620,2250
04:32:57,WORN,34.620,2250
04:33:03,WORN,34.620,2250
04:33:07,WORN,34.620,2253
04:33:07,WORN,34.630,2253
04:33:12,WORN,34.630,2250
04:33:17,WORN,34.630,2250
04:33:22,WORN,34.630,2250
04:33:27,WORN,34.630,2250
04:33:33,WORN,34.630,2253
04:33:37,WORN,34.630,2253
04:33:37,WORN,34.580,2253
04:33:42,WORN,34.580,2250
04:33:47,WORN,34.580,2253
04:33:52,WORN,34.580,2253
04:33:57,WORN,34.580,2261
04:34:02,WORN,34.580,2258
04:34:07,WORN,34.580,2263
04:34:07,WORN,34.560,2263
04:34:12,WORN,34.560,2266
04:34:17,WORN,34.560,2263
04:34:22,WORN,34.560,2266
04:34:27,WORN,34.560,2266
04:34:32,WORN,34.560,2266
04:34:37,WORN,34.560,2263
04:34:38,WORN,34.590,2263
04:34:42,WORN,34.590,2263
04:34:47,WORN,34.590,2263
04:34:52,WORN,34.590,2263
04:34:57,WORN,34.590,2263
04:35:02,WORN,34.590,2263
04:35:07,WORN,34.590,2263
04:35:08,WORN,34.570,2263
04:35:12,WORN,34.570,2263
04:35:17,WORN,34.570,2261
04:35:22,WORN,34.570,2261
04:35:27,WORN,34.570,2261
04:35:32,WORN,34.570,2258
04:35:37,WORN,34.570,2258
04:35:38,WORN,34.590,2258
04:35:42,WORN,34.590,2255
04:35:46,WORN,34.590,2253
04:35:52,WORN,34.590,2250
04:35:57,WORN,34.590,2255
04:36:01,WORN,34.590,2243
04:36:07,WORN,34.590,2245
04:36:08,WORN,34.590,2245
04:36:12,WORN,34.590,2248
04:36:16,WORN,34.590,2245
04:36:22,WORN,34.590,2240
04:36:27,WORN,34.590,2240
04:36:31,WORN,34.590,2240
04:36:37,WORN,34.590,2240
04:36:38,WORN,34.590,2240
04:36:42,WORN,34.590,2240
04:36:46,WORN,34.590,2240
04:36:51,WORN,34.590,2240
04:36:57,WORN,34.590,2240
04:37:01,WORN,34.590,2240
04:37:06,WORN,34.590,2690
04:37:08,WORN,34.550,2690
04:37:12,WORN,34.550,2673
04:37:16,WORN,34.550,2433
04:37:21,WORN,34.550,2647
04:37:27,WORN,34.550,2653
04:37:31,WORN,34.550,2640
04:37:36,WORN,34.550,2621
04:37:38,WORN,34.520,2621
04:37:41,WORN,34.520,2611
04:37:46,WORN,34.520,2611
04:37:51,WORN,34.520,2592
04:37:56,WORN,34.520,2589
04:38:01,WORN,34.520,2596
04:38:06,WORN,34.520,2605
04:38:09,WORN,34.550,2605
04:38:11,WORN,34.550,2592
04:38:16,WORN,34.550,2589
04:38:21,WORN,34.550,2599
04:38:26,WORN,34.550,2586
04:38:31,WORN,34.550,2580
04:38:36,WORN,34.550,2599
04:38:39,WORN,34.610,2599
04:38:41,WORN,34.610,2580
04:38:46,WORN,34.610,2592
04:38:51,WORN,34.610,2574
04:38:56,WORN,34.610,2586
04:39:01,WORN,34.610,2564
04:39:06,WORN,34.610,2583
04:39:09,WORN,34.700,2583
04:39:11,WORN,34.700,2558
04:39:16,WORN,34.700,2558
04:39:21,WORN,34.700,2574
04:39:26,WORN,34.700,2555
04:39:31,WORN,34.700,2555
04:39:36,WORN,34.700,2571
04:39:39,WORN,34.780,2571
04:39:41,WORN,34.780,2549
04:39:46,WORN,34.780,2549
04:39:51,WORN,34.780,2555
04:39:56,WORN,34.780,2564
04:40:01,WORN,34.780,2546
04:40:06,WORN,34.780,2543
04:40:09,WORN,34.840,2543
04:40:10,WORN,34.840,2549
04:40:16,WORN,34.840,2558
04:40:21,WORN,34.840,2537
04:40:25,WORN,34.840,2537
04:40:31,WORN,34.840,2537
04:40:36,WORN,34.840,2552
04:40:39,WORN,34.910,2552
04:40:40,WORN,34.910,2549
04:40:46,WORN,34.910,2531
04:40:51,WORN,34.910,2531
04:40:55,WORN,34.910,2540
04:41:00,WORN,34.910,2546
04:41:06,WORN,34.910,2540
04:41:09,WORN,34.960,2540
04:41:10,WORN,34.960,2524
04:41:15,WORN,34.960,2524
04:41:21,WORN,34.960,2521
04:41:25,WORN,34.960,2540
04:41:30,WORN,34.960,2534
04:41:36,WORN,34.960,2515
04:41:39,WORN,35.010,2515
04:41:40,WORN,35.010,2512
04:41:45,WORN,35.010,2512
04:41:50,WORN,35.010,2531
04:41:55,WORN,35.010,2534
04:42:00,WORN,35.010,2527
04:42:05,WORN,35.010,2512
04:42:09,WORN,35.060,2512
04:42:10,WORN,35.060,2509
04:42:15,WORN,35.060,2509
04:42:20,WORN,35.060,2506
04:42:25,WORN,35.060,2521
04:42:30,WORN,35.060,2521
04:42:35,WORN,35.060,2518
04:42:39,WORN,35.100,2518
04:42:40,WORN,35.100,2497
04:42:45,WORN,35.100,2500
04:42:50,WORN,35.100,2497
04:42:55,WORN,35.100,2515
04:43:00,WORN,35.100,2512
04:43:05,WORN,35.100,2512
04:43:09,WORN,35.150,2512
04:43:10,WORN,35.150,2512
04:43:15,WORN,35.150,2503
04:43:20,WORN,35.150,2491
04:43:25,WORN,35.150,2491
04:43:30,WORN,35.150,2491
04:43:35,WORN,35.150,2491
04:43:39,WORN,35.160,2491
04:43:40,WORN,35.160,2491
04:43:45,WORN,35.160,2506
04:43:50,WORN,35.160,2509
04:43:55,WORN,35.160,2506
04:44:00,WORN,35.160,2503
04:44:05,WORN,35.160,2488
04:44:09,WORN,35.190,2488
04:44:10,WORN,35.190,2485
04:44:15,WORN,35.190,2482
04:44:19,WORN,35.190,2482
04:44:25,WORN,35.190,2482
04:44:30,WORN,35.190,2497
04:44:34,WORN,35.190,2500
04:44:39,WORN,35.210,2500
04:44:40,WORN,35.210,2494
04:44:45,WORN,35.210,2491
04:44:49,WORN,35.210,2474
04:44:55,WORN,35.210,2474
04:45:00,WORN,35.210,2471
04:45:04,WORN,35.210,2471
04:45:09,WORN,35.230,2471
04:45:09,WORN,35.230,2471
04:45:15,WORN,35.230,2485
04:45:19,WORN,35.230,2485
04:45:24,WORN,35.230,2482
04:45:30,WORN,35.230,2482
04:45:34,WORN,35.230,2480
04:45:39,WORN,35.230,2462
04:45:40,WORN,35.260,2462
04:45:45,WORN,35.260,2459
04:45:49,WORN,35.260,2459
04:45:54,WORN,35.260,2459
04:45:59,WORN,35.260,2456
04:46:04,WORN,35.260,2456
04:46:09,WORN,35.260,2474
04:46:10,WORN,35.280,2474
04:46:14,WORN,35.280,2471
04:46:19,WORN,35.280,2471
04:46:24,WORN,35.280,2468
04:46:29,WORN,35.280,2468
04:46:34,WORN,35.280,2459
04:46:39,WORN,35.280,2447
04:46:40,WORN,35.280,2447
04:46:44,WORN,35.280,2447
04:46:49,WORN,35.280,2447
04:46:54,WORN,35.280,2447
04:46:59,WORN,35.280,2444
04:47:04,WORN,35.280,2444
04:47:09,WORN,35.280,2450
04:47:10,WORN,35.290,2450
04:47:14,WORN,35.290,2462
04:47:19,WORN,35.290,2459
04:47:24,WORN,35.290,2456
04:47:29,WORN,35.290,2456
04:47:34,WORN,35.290,2453
04:47:39,WORN,35.290,2450
04:47:40,WORN,35.300,2450
04:47:44,WORN,35.300,2436
04:47:49,WORN,35.300,2433
04:47:54,WORN,35.300,2433
04:47:59,WORN,35.300,2430
04:48:04,WORN,35.300,2430
04:48:09,WORN,35.300,2430
04:48:10,WORN,35.310,2430
04:48:14,WORN,35.310,2433
04:48:19,WORN,35.310,2444
04:48:24,WORN,35.310,2444
04:48:29,WORN,35.310,2444
04:48:34,WORN,35.310,2442
04:48:39,WORN,35.310,2439
04:48:40,WORN,35.330,2439
04:48:43,WORN,35.330,2436
04:48:49,WORN,35.330,2430
04:48:54,WORN,35.330,2419
04:48:58,WORN,35.330,2419
04:49:04,WORN,35.330,2419
04:49:09,WORN,35.330,2416
04:49:10,WORN,35.330,2416
04:49:13,WORN,35.330,2416
04:49:19,WORN,35.330,2416
04:49:24,WORN,35.330,2416
04:49:28,WORN,35.330,2416
04:49:33,WORN,35.330,2424
04:49:39,WORN,35.330,2430
04:49:40,WORN,35.350,2430
04:49:43,WORN,35.350,2427
04:49:48,WORN,35.350,2427
04:49:54,WORN,35.350,2421
04:49:58,WORN,35.350,2416
04:50:03,WORN,35.350,2410
04:50:09,WORN,35.350,2401
04:50:10,WORN,35.360,2401
04:50:13,WORN,35.360,2401
04:50:18,WORN,35.360,2399
04:50:23,WORN,35.360,2399
04:50:28,WORN,35.360,2399
04:50:33,WORN,35.360,2396
04:50:38,WORN,35.360,2393
04:50:40,WORN,35.380,2393
04:50:43,WORN,35.380,2396
04:50:48,WORN,35.380,2410
04:50:53,WORN,35.380,2410
04:50:58,WORN,35.380,2410
04:51:03,WORN,35.380,2410
04:51:08,WORN,35.380,2410
04:51:10,WORN,35.370,2410
04:51:13,WORN,35.370,2407
04:51:18,WORN,35.370,2404
04:51:23,WORN,35.370,2401
04:51:28,WORN,35.370,2396
04:51:33,WORN,35.370,2387
04:51:38,WORN,35.370,2382
04:51:40,WORN,35.380,2382
04:51:43,WORN,35.380,2382
04:51:48,WORN,35.380,2382
04:51:53,WORN,35.380,2379
04:51:58,WORN,35.380,2376
04:52:03,WORN,35.380,2376
04:52:08,WORN,35.380,2376
04:52:10,WORN,35.390,2376
04:52:13,WORN,35.390,2379
04:52:18,WORN,35.390,2382
04:52:23,WORN,35.390,2390
04:52:28,WORN,35.390,2390
04:52:33,WORN,35.390,2390
04:52:38,WORN,35.390,2390
04:52:41,WORN,35.380,2390
04:52:43,WORN,35.380,2385
04:52:48,WORN,35.380,2379
04:52:52,WORN,35.380,2376
04:52:58,WORN,35.380,2368
04:53:03,WORN,35.380,2362
04:53:07,WORN,35.380,2362
04:53:11,WORN,35.390,2362
04:53:13,WORN,35.390,2362
04:53:18,WORN,35.390,2360
04:53:22,WORN,35.390,2360
04:53:28,WORN,35.390,2360
04:53:33,WORN,35.390,2360
04:53:37,WORN,35.390,2357
04:53:41,WORN,35.400,2357
04:53:42,WORN,35.400,2357
04:53:48,WORN,35.400,2357
04:53:52,WORN,35.400,2368
04:53:57,WORN,35.400,2371
04:54:03,WORN,35.400,2371
04:54:07,WORN,35.400,2371
04:54:11,WORN,35.400,2371
04:54:12,WORN,35.400,2368
04:54:18,WORN,35.400,2368
04:54:22,WORN,35.400,2365
04:54:27,WORN,35.400,2362
04:54:32,WORN,35.400,2360
04:54:37,WORN,35.400,2349
04:54:41,WORN,35.420,2349
04:54:42,WORN,35.420,2346
04:54:47,WORN,35.420,2343
04:54:52,WORN,35.420,2343
04:54:57,WORN,35.420,2343
04:55:02,WORN,35.420,2340
04:55:07,WORN,35.420,2343
04:55:11,WORN,35.420,2343
04:55:12,WORN,35.420,2340
04:55:17,WORN,35.420,2340
04:55:22,WORN,35.420,2338
04:55:27,WORN,35.420,2338
04:55:32,WORN,35.420,2338
04:55:37,WORN,35.420,2335
04:55:41,WORN,35.400,2335
04:55:42,WORN,35.400,2335
04:55:47,WORN,35.400,2338
04:55:52,WORN,35.400,2338
04:55:57,WORN,35.400,2340
04:56:02,WORN,35.400,2349
04:56:07,WORN,35.400,2349
04:56:11,WORN,35.400,2349
04:56:12,WORN,35.400,2349
04:56:17,WORN,35.400,2346
04:56:22,WORN,35.400,2346
04:56:27,WORN,35.400,2346
04:56:32,WORN,35.400,2346
04:56:37,WORN,35.400,2343
04:56:42,WORN,35.390,2343
04:56:42,WORN,35.390,2343
04:56:47,WORN,35.390,2340
04:56:52,WORN,35.390,2338
