fasfasf
Time Stamp,UV Index (0-4),Brightness(lux),Air Temperature,Air Pressure(hPa)
01:45:25,0,0,35.108333333333334,1018.262
01:45:26,0,0,35.108333333333334,1018.262
01:45:26,0,0,35.108333333333334,1018.262
01:45:26,0,0,35.10625,1018.302
01:45:27,0,0,35.10625,1018.302
01:45:27,0,0,35.10625,1018.302
01:45:27,0,0,35.10208333333333,1018.269
01:45:28,0,0,35.10208333333333,1018.269
01:45:28,0,0,35.10208333333333,1018.269
01:45:28,0,0,35.10208333333333,1018.239
01:45:29,0,0,35.10208333333333,1018.239
01:45:29,0,0,35.10208333333333,1018.239
01:45:29,0,0,35.1,1018.287
01:45:30,0,0,35.1,1018.287
01:45:30,0,0,35.1,1018.287
01:45:30,0,0,35.1,1018.210
01:45:31,0,0,35.1,1018.210
01:45:31,0,0,35.1,1018.210
01:45:31,0,0,35.10208333333333,1018.268
01:45:32,0,0,35.10208333333333,1018.268
01:45:32,0,0,35.10208333333333,1018.268
01:45:32,0,0,35.108333333333334,1018.265
01:45:33,0,0,35.108333333333334,1018.265
01:45:33,0,0,35.108333333333334,1018.265
01:45:33,0,0,35.108333333333334,1018.236
01:45:34,0,0,35.108333333333334,1018.236
01:45:34,0,0,35.108333333333334,1018.236
01:45:34,0,0,35.10208333333333,1018.251
01:45:35,0,0,35.10208333333333,1018.251
01:45:35,0,0,35.10208333333333,1018.251
01:45:35,0,0,35.10208333333333,1018.217
01:45:36,0,0,35.10208333333333,1018.217
01:45:36,0,0,35.10208333333333,1018.217
01:45:36,0,0,35.108333333333334,1018.262
01:45:37,0,0,35.108333333333334,1018.262
01:45:37,0,0,35.108333333333334,1018.262
01:45:37,0,0,35.10625,1018.330
01:45:38,0,0,35.10625,1018.330
01:45:38,0,0,35.10625,1018.330
01:45:38,0,0,35.104166666666664,1018.305
01:45:39,0,0,35.104166666666664,1018.305
01:45:39,0,0,35.104166666666664,1018.305
01:45:39,0,0,35.1,1018.312
01:45:40,0,0,35.1,1018.312
01:45:40,0,0,35.1,1018.312
01:45:40,0,0,35.10625,1018.271
01:45:41,0,0,35.10625,1018.271
01:45:41,0,0,35.10625,1018.271
01:45:41,0,0,35.10625,1018.264
01:45:42,0,0,35.10625,1018.264
01:45:42,0,0,35.10625,1018.264
01:45:42,0,0,35.108333333333334,1018.341
01:45:43,0,0,35.108333333333334,1018.341
01:45:43,0,0,35.108333333333334,1018.341
01:45:43,0,0,35.10625,1018.278
01:45:44,0,0,35.10625,1018.278
01:45:44,0,0,35.10625,1018.278
01:45:44,0,0,35.104166666666664,1018.321
01:45:45,0,0,35.104166666666664,1018.321
01:45:45,0,0,35.104166666666664,1018.321
01:45:45,0,0,35.108333333333334,1018.340
01:45:46,0,0,35.108333333333334,1018.340
01:45:46,0,0,35.108333333333334,1018.340
01:45:46,0,0,35.110416666666666,1018.307
01:45:47,0,0,35.110416666666666,1018.307
01:45:47,0,0,35.110416666666666,1018.307
01:45:47,0,0,35.104166666666664,1018.224
01:45:48,0,0,35.104166666666664,1018.224
01:45:48,0,0,35.104166666666664,1018.224
01:45:48,0,0,35.110416666666666,1018.337
01:45:49,0,0,35.110416666666666,1018.337
01:45:49,0,0,35.110416666666666,1018.337
01:45:49,0,0,35.10625,1018.271
01:45:50,0,0,35.10625,1018.271
01:45:50,0,0,35.10625,1018.271
01:45:50,0,0,35.10625,1018.281
01:45:51,0,0,35.10625,1018.281
01:45:51,0,0,35.10625,1018.281
01:45:51,0,0,35.10625,1018.279
01:45:52,0,0,35.10625,1018.279
01:45:52,0,0,35.10625,1018.279
01:45:52,0,0,35.10625,1018.268
01:45:53,0,0,35.10625,1018.268
01:45:53,0,0,35.10625,1018.268
01:45:53,0,0,35.110416666666666,1018.353
01:45:54,0,0,35.110416666666666,1018.353
01:45:54,0,0,35.110416666666666,1018.353
01:45:54,0,0,35.108333333333334,1018.304
01:45:55,0,0,35.108333333333334,1018.304
01:45:55,0,0,35.108333333333334,1018.304
01:45:55,0,0,35.110416666666666,1018.270
01:45:56,0,0,35.110416666666666,1018.270
01:45:56,0,0,35.110416666666666,1018.270
01:45:56,0,0,35.10208333333333,1018.307
01:45:57,0,0,35.10208333333333,1018.307
01:45:57,0,0,35.10208333333333,1018.307
01:45:57,0,0,35.10625,1018.266
01:45:58,0,0,35.10625,1018.266
01:45:58,0,0,35.10625,1018.266
01:45:58,0,0,35.108333333333334,1018.226
01:45:59,0,0,35.108333333333334,1018.226
01:45:59,0,0,35.108333333333334,1018.226
01:45:59,0,0,35.108333333333334,1018.285
01:46:00,0,0,35.108333333333334,1018.285
01:46:00,0,0,35.108333333333334,1018.285
01:46:00,0,0,35.110416666666666,1018.336
01:46:01,0,0,35.110416666666666,1018.336
01:46:01,0,0,35.110416666666666,1018.336
01:46:01,0,0,35.110416666666666,1018.235
01:46:02,0,0,35.110416666666666,1018.235
01:46:02,0,0,35.110416666666666,1018.235
01:46:02,0,0,35.110416666666666,1018.235
01:46:03,0,0,35.110416666666666,1018.235
01:46:03,0,0,35.110416666666666,1018.235
01:46:03,0,0,35.108333333333334,1018.253
01:46:04,0,0,35.108333333333334,1018.253
01:46:04,0,0,35.108333333333334,1018.253
01:46:04,0,0,35.110416666666666,1018.329
01:46:05,0,0,35.110416666666666,1018.329
01:46:05,0,0,35.110416666666666,1018.329
01:46:05,0,0,35.110416666666666,1018.253
01:46:06,0,0,35.110416666666666,1018.253
01:46:06,0,0,35.110416666666666,1018.253
01:46:06,0,0,35.104166666666664,1018.225
01:46:07,0,0,35.104166666666664,1018.225
01:46:07,0,0,35.104166666666664,1018.225
01:46:07,0,0,35.10625,1018.274
01:46:08,0,0,35.10625,1018.274
01:46:08,0,0,35.10625,1018.274
01:46:08,0,0,35.114583333333336,1018.336
01:46:09,0,0,35.114583333333336,1018.336
01:46:09,0,0,35.114583333333336,1018.336
01:46:09,0,0,35.1125,1018.331
01:46:10,0,0,35.1125,1018.331
01:46:10,0,0,35.1125,1018.331
01:46:10,0,0,35.108333333333334,1018.308
01:46:11,0,0,35.108333333333334,1018.308
01:46:11,0,0,35.108333333333334,1018.308
01:46:11,0,0,35.10625,1018.276
01:46:12,0,0,35.10625,1018.276
01:46:12,0,0,35.10625,1018.276
01:46:12,0,0,35.1125,1018.321
01:46:13,0,0,35.1125,1018.321
01:46:13,0,0,35.1125,1018.321
01:46:13,0,0,35.108333333333334,1018.295
01:46:14,0,0,35.108333333333334,1018.295
01:46:14,0,0,35.108333333333334,1018.295
01:46:14,0,0,35.108333333333334,1018.318
01:46:15,0,0,35.108333333333334,1018.318
01:46:15,0,0,35.108333333333334,1018.318
01:46:15,0,0,35.110416666666666,1018.308
01:46:16,0,0,35.110416666666666,1018.308
01:46:16,0,0,35.110416666666666,1018.308
01:46:16,0,0,35.1125,1018.285
01:46:17,0,0,35.1125,1018.285
01:46:17,0,0,35.1125,1018.285
01:46:17,0,0,35.11666666666667,1018.281
01:46:18,0,0,35.11666666666667,1018.281
01:46:18,0,0,35.11666666666667,1018.281
01:46:18,0,0,35.11666666666667,1018.281
01:46:18,0,0,35.1125,1018.308
01:46:19,0,0,35.1125,1018.308
01:46:19,0,0,35.1125,1018.308
01:46:19,0,0,35.108333333333334,1018.283
01:46:20,0,0,35.108333333333334,1018.283
01:46:20,0,0,35.108333333333334,1018.283
01:46:20,0,0,35.114583333333336,1018.292
01:46:21,0,0,35.114583333333336,1018.292
01:46:21,0,0,35.114583333333336,1018.292
01:46:21,0,0,35.110416666666666,1018.287
01:46:22,0,0,35.110416666666666,1018.287
01:46:22,0,0,35.110416666666666,1018.287
01:46:22,0,0,35.108333333333334,1018.316
01:46:23,0,0,35.108333333333334,1018.316
01:46:23,0,0,35.108333333333334,1018.316
01:46:23,0,0,35.110416666666666,1018.287
01:46:24,0,0,35.110416666666666,1018.287
01:46:24,0,0,35.110416666666666,1018.287
01:46:24,0,0,35.114583333333336,1018.228
01:46:25,0,0,35.114583333333336,1018.228
01:46:25,0,0,35.114583333333336,1018.228
01:46:25,0,0,35.1125,1018.258
01:46:26,0,0,35.1125,1018.258
01:46:26,0,0,35.1125,1018.258
01:46:26,0,0,35.114583333333336,1018.327
01:46:27,0,0,35.114583333333336,1018.327
01:46:27,0,0,35.114583333333336,1018.327
01:46:27,0,0,35.1125,1018.240
01:46:28,0,0,35.1125,1018.240
01:46:28,0,0,35.1125,1018.240
01:46:28,0,0,35.11666666666667,1018.376
01:46:29,0,0,35.11666666666667,1018.376
01:46:29,0,0,35.11666666666667,1018.376
01:46:29,0,0,35.114583333333336,1018.323
01:46:30,0,0,35.114583333333336,1018.323
01:46:30,0,0,35.114583333333336,1018.323
01:46:30,0,0,35.1125,1018.348
01:46:31,0,0,35.1125,1018.348
01:46:31,0,0,35.1125,1018.348
01:46:31,0,0,35.12083333333334,1018.345
01:46:32,0,0,35.12083333333334,1018.345
01:46:32,0,0,35.12083333333334,1018.345
01:46:32,0,0,35.114583333333336,1018.309
01:46:33,0,0,35.114583333333336,1018.309
01:46:33,0,0,35.114583333333336,1018.309
01:46:33,0,0,35.11875,1018.384
01:46:34,0,0,35.11875,1018.384
01:46:34,0,0,35.11875,1018.384
01:46:34,0,0,35.11875,1018.357
01:46:35,0,0,35.11875,1018.357
01:46:35,0,0,35.11875,1018.357
01:46:35,0,0,35.11875,1018.286
01:46:36,0,0,35.11875,1018.286
01:46:36,0,0,35.11875,1018.286
01:46:36,0,0,35.11666666666667,1018.302
01:46:37,0,0,35.11666666666667,1018.302
01:46:37,0,0,35.11666666666667,1018.302
01:46:37,0,0,35.114583333333336,1018.232
01:46:38,0,0,35.114583333333336,1018.232
01:46:38,0,0,35.114583333333336,1018.232
01:46:38,0,0,35.11875,1018.270
01:46:39,0,0,35.11875,1018.270
01:46:39,0,0,35.11875,1018.270
01:46:39,0,0,35.11666666666667,1018.314
01:46:40,0,0,35.11666666666667,1018.314
01:46:40,0,0,35.11666666666667,1018.314
01:46:40,0,0,35.11875,1018.345
01:46:41,0,0,35.11875,1018.345
01:46:41,0,0,35.11875,1018.345
01:46:41,0,0,35.12291666666667,1018.284
01:46:42,0,0,35.12291666666667,1018.284
01:46:42,0,0,35.12291666666667,1018.284
01:46:42,0,0,35.114583333333336,1018.328
01:46:43,0,0,35.114583333333336,1018.328
01:46:43,0,0,35.114583333333336,1018.328
01:46:43,0,0,35.11875,1018.323
01:46:44,0,0,35.11875,1018.323
01:46:44,0,0,35.11875,1018.323
01:46:44,0,0,35.12291666666667,1018.304
01:46:45,0,0,35.12291666666667,1018.304
01:46:45,0,0,35.12291666666667,1018.304
01:46:45,0,0,35.12291666666667,1018.321
01:46:46,0,0,35.12291666666667,1018.321
01:46:46,0,0,35.12291666666667,1018.321
01:46:46,0,0,35.12083333333334,1018.348
01:46:47,0,0,35.12083333333334,1018.348
01:46:47,0,0,35.12083333333334,1018.348
01:46:47,0,0,35.11875,1018.360
01:46:48,0,0,35.11875,1018.360
01:46:48,0,0,35.11875,1018.360
01:46:48,0,0,35.12083333333334,1018.354
01:46:49,0,0,35.12083333333334,1018.354
01:46:49,0,0,35.12083333333334,1018.354
01:46:49,0,0,35.12291666666667,1018.299
01:46:50,0,0,35.12291666666667,1018.299
01:46:50,0,0,35.12291666666667,1018.299
01:46:50,0,0,35.12708333333333,1018.317
01:46:51,0,0,35.12708333333333,1018.317
01:46:51,0,0,35.12708333333333,1018.317
01:46:51,0,0,35.11875,1018.289
01:46:52,0,0,35.11875,1018.289
01:46:52,0,0,35.11875,1018.289
01:46:52,0,0,35.12291666666667,1018.204
01:46:53,0,0,35.12291666666667,1018.204
01:46:53,0,0,35.12291666666667,1018.204
01:46:53,0,0,35.12291666666667,1018.312
01:46:54,0,0,35.12291666666667,1018.312
01:46:54,0,0,35.12291666666667,1018.312
01:46:54,0,0,35.11875,1018.315
01:46:55,0,0,35.11875,1018.315
01:46:55,0,0,35.11875,1018.315
01:46:55,0,0,35.11875,1018.258
01:46:56,0,0,35.11875,1018.258
01:46:56,0,0,35.11875,1018.258
01:46:56,0,0,35.125,1018.368
01:46:57,0,0,35.125,1018.368
01:46:57,0,0,35.125,1018.368
01:46:57,0,0,35.12083333333334,1018.354
01:46:58,0,0,35.12083333333334,1018.354
01:46:58,0,0,35.12083333333334,1018.354
01:46:58,0,0,35.125,1018.291
01:46:59,0,0,35.125,1018.291
01:46:59,0,0,35.125,1018.291
01:46:59,0,0,35.12291666666667,1018.304
01:47:00,0,0,35.12291666666667,1018.304
01:47:00,0,0,35.12291666666667,1018.304
01:47:00,0,0,35.12291666666667,1018.291
01:47:01,0,0,35.12291666666667,1018.291
01:47:01,0,0,35.12291666666667,1018.291
01:47:01,0,0,35.125,1018.310
01:47:02,0,0,35.125,1018.310
01:47:02,0,0,35.125,1018.310
01:47:02,0,0,35.125,1018.137
01:47:03,0,0,35.125,1018.137
01:47:03,0,0,35.125,1018.137
01:47:03,0,0,35.125,1018.137
01:47:04,0,0,35.125,1018.137
01:47:04,0,0,35.125,1018.137
01:47:04,0,0,35.12291666666667,1018.281
01:47:05,0,0,35.12291666666667,1018.281
01:47:05,0,0,35.12291666666667,1018.281
01:47:05,0,0,35.12291666666667,1018.340
01:47:06,0,0,35.12291666666667,1018.340
01:47:06,0,0,35.12291666666667,1018.340
01:47:06,0,0,35.12291666666667,1018.319
01:47:07,0,0,35.12291666666667,1018.319
01:47:07,0,0,35.12291666666667,1018.319
01:47:07,0,0,35.12291666666667,1018.309
01:47:08,0,0,35.12291666666667,1018.309
01:47:08,0,0,35.12291666666667,1018.309
01:47:08,0,0,35.12291666666667,1018.217
01:47:09,0,0,35.12291666666667,1018.217
01:47:09,0,0,35.12291666666667,1018.217
01:47:09,0,0,35.12708333333333,1018.252
01:47:10,0,0,35.12708333333333,1018.252
01:47:10,0,0,35.12708333333333,1018.252
01:47:10,0,0,35.12708333333333,1018.342
01:47:11,0,0,35.12708333333333,1018.342
01:47:11,0,0,35.12708333333333,1018.342
01:47:11,0,0,35.12916666666666,1018.317
01:47:12,0,0,35.12916666666666,1018.317
01:47:12,0,0,35.12916666666666,1018.317
01:47:12,0,0,35.13125,1018.323
01:47:13,0,0,35.13125,1018.323
01:47:13,0,0,35.13125,1018.323
01:47:13,0,0,35.12916666666666,1018.299
01:47:14,0,0,35.12916666666666,1018.299
01:47:14,0,0,35.12916666666666,1018.299
01:47:14,0,0,35.12916666666666,1018.348
01:47:15,0,0,35.12916666666666,1018.348
01:47:15,0,0,35.12916666666666,1018.348
01:47:15,0,0,35.12916666666666,1018.319
01:47:16,0,0,35.12916666666666,1018.319
01:47:16,0,0,35.12916666666666,1018.319
01:47:16,0,0,35.12916666666666,1018.332
01:47:17,0,0,35.12916666666666,1018.332
01:47:17,0,0,35.12916666666666,1018.332
01:47:17,0,0,35.125,1018.234
01:47:18,0,0,35.125,1018.234
01:47:18,0,0,35.125,1018.234
01:47:18,0,0,35.125,1018.234
01:47:18,0,0,35.12916666666666,1018.304
01:47:19,0,0,35.12916666666666,1018.304
01:47:19,0,0,35.12916666666666,1018.304
01:47:19,0,0,35.13125,1018.365
01:47:20,0,0,35.13125,1018.365
01:47:20,0,0,35.13125,1018.365
01:47:20,0,0,35.12916666666666,1018.339
01:47:21,0,0,35.12916666666666,1018.339
01:47:21,0,0,35.12916666666666,1018.339
01:47:21,0,0,35.13125,1018.272
01:47:22,0,0,35.13125,1018.272
01:47:22,0,0,35.13125,1018.272
01:47:22,0,0,35.12916666666666,1018.263
01:47:23,0,0,35.12916666666666,1018.263
01:47:23,0,0,35.12916666666666,1018.263
01:47:23,0,0,35.12916666666666,1018.274
01:47:24,0,0,35.12916666666666,1018.274
01:47:24,0,0,35.12916666666666,1018.274
01:47:24,0,0,35.12708333333333,1018.280
01:47:25,0,0,35.12708333333333,1018.280
01:47:25,0,0,35.12708333333333,1018.280
01:47:25,0,0,35.12916666666666,1018.345
01:47:26,0,0,35.12916666666666,1018.345
01:47:26,0,0,35.12916666666666,1018.345
01:47:26,0,0,35.13333333333333,1018.345
01:47:27,0,0,35.13333333333333,1018.345
01:47:27,0,0,35.13333333333333,1018.345
01:47:27,0,0,35.12916666666666,1018.249
01:47:28,0,0,35.12916666666666,1018.249
01:47:28,0,0,35.12916666666666,1018.249
01:47:28,0,0,35.135416666666664,1018.292
01:47:29,0,0,35.135416666666664,1018.292
01:47:29,0,0,35.135416666666664,1018.292
01:47:29,0,0,35.13333333333333,1018.316
01:47:30,0,0,35.13333333333333,1018.316
01:47:30,0,0,35.13333333333333,1018.316
01:47:30,0,0,35.12916666666666,1018.295
01:47:31,0,0,35.12916666666666,1018.295
01:47:31,0,0,35.12916666666666,1018.295
01:47:31,0,0,35.135416666666664,1018.337
01:47:32,0,0,35.135416666666664,1018.337
01:47:32,0,0,35.135416666666664,1018.337
01:47:32,0,0,35.13125,1018.309
01:47:33,0,0,35.13125,1018.309
01:47:33,0,0,35.13125,1018.309
01:47:33,0,0,35.13125,1018.319
01:47:34,0,0,35.13125,1018.319
01:47:34,0,0,35.13125,1018.319
01:47:34,0,0,35.135416666666664,1018.268
01:47:35,0,0,35.135416666666664,1018.268
01:47:35,0,0,35.135416666666664,1018.268
01:47:35,0,0,35.135416666666664,1018.331
01:47:36,0,0,35.135416666666664,1018.331
01:47:36,0,0,35.135416666666664,1018.331
01:47:36,0,0,35.13333333333333,1018.266
01:47:37,0,0,35.13333333333333,1018.266
01:47:37,0,0,35.13333333333333,1018.266
01:47:37,0,0,35.13333333333333,1018.259
01:47:38,0,0,35.13333333333333,1018.259
01:47:38,0,0,35.13333333333333,1018.259
01:47:38,0,0,35.12916666666666,1018.314
01:47:39,0,0,35.12916666666666,1018.314
01:47:39,0,0,35.12916666666666,1018.314
01:47:39,0,0,35.1375,1018.351
01:47:40,0,0,35.1375,1018.351
01:47:40,0,0,35.1375,1018.351
01:47:40,0,0,35.1375,1018.328
01:47:41,0,0,35.1375,1018.328
01:47:41,0,0,35.1375,1018.328
01:47:41,0,0,35.135416666666664,1018.320
01:47:42,0,0,35.135416666666664,1018.320
01:47:42,0,0,35.135416666666664,1018.320
01:47:42,0,0,35.13125,1018.277
01:47:43,0,0,35.13125,1018.277
01:47:43,0,0,35.13125,1018.277
01:47:43,0,0,35.13333333333333,1018.280
01:47:44,0,0,35.13333333333333,1018.280
01:47:44,0,0,35.13333333333333,1018.280
01:47:44,0,0,35.135416666666664,1018.314
01:47:45,0,0,35.135416666666664,1018.314
01:47:45,0,0,35.135416666666664,1018.314
01:47:45,0,0,35.13125,1018.283
01:47:46,0,0,35.13125,1018.283
01:47:46,0,0,35.13125,1018.283
01:47:46,0,0,35.13333333333333,1018.275
01:47:47,0,0,35.13333333333333,1018.275
01:47:47,0,0,35.13333333333333,1018.275
01:47:47,0,0,35.135416666666664,1018.377
01:47:48,0,0,35.135416666666664,1018.377
01:47:48,0,0,35.135416666666664,1018.377
01:47:48,0,0,35.141666666666666,1018.361
01:47:49,0,0,35.141666666666666,1018.361
01:47:49,0,0,35.141666666666666,1018.361
01:47:49,0,0,35.1375,1018.329
01:47:50,0,0,35.1375,1018.329
01:47:50,0,0,35.1375,1018.329
01:47:50,0,0,35.141666666666666,1018.341
01:47:51,0,0,35.141666666666666,1018.341
01:47:51,0,0,35.141666666666666,1018.341
01:47:51,0,0,35.1375,1018.343
01:47:52,0,0,35.1375,1018.343
01:47:52,0,0,35.1375,1018.343
01:47:52,0,0,35.135416666666664,1018.259
01:47:53,0,0,35.135416666666664,1018.259
01:47:53,0,0,35.135416666666664,1018.259
01:47:53,0,0,35.141666666666666,1018.316
01:47:54,0,0,35.141666666666666,1018.316
01:47:54,0,0,35.141666666666666,1018.316
01:47:54,0,0,35.141666666666666,1018.306
01:47:55,0,0,35.141666666666666,1018.306
01:47:55,0,0,35.141666666666666,1018.306
01:47:55,0,0,35.135416666666664,1018.382
01:47:56,0,0,35.135416666666664,1018.382
01:47:56,0,0,35.135416666666664,1018.382
01:47:56,0,0,35.1375,1018.313
01:47:57,0,0,35.1375,1018.313
01:47:57,0,0,35.1375,1018.313
01:47:57,0,0,35.139583333333334,1018.300
01:47:58,0,0,35.139583333333334,1018.300
01:47:58,0,0,35.139583333333334,1018.300
01:47:58,0,0,35.139583333333334,1018.379
01:47:59,0,0,35.139583333333334,1018.379
01:47:59,0,0,35.139583333333334,1018.379
01:47:59,0,0,35.139583333333334,1018.290
01:48:00,0,0,35.139583333333334,1018.290
01:48:00,0,0,35.139583333333334,1018.290
01:48:00,0,0,35.1375,1018.300
01:48:01,0,0,35.1375,1018.300
01:48:01,0,0,35.1375,1018.300
01:48:01,0,0,35.14375,1018.261
01:48:02,0,0,35.14375,1018.261
01:48:02,0,0,35.14375,1018.261
01:48:02,0,0,35.1375,1018.407
01:48:03,0,0,35.1375,1018.407
01:48:03,0,0,35.1375,1018.407
01:48:03,0,0,35.139583333333334,1018.325
01:48:04,0,0,35.139583333333334,1018.325
01:48:04,0,0,35.139583333333334,1018.325
01:48:04,0,0,35.139583333333334,1018.325
01:48:05,0,0,35.139583333333334,1018.325
01:48:05,0,0,35.139583333333334,1018.325
01:48:05,0,0,35.14375,1018.275
01:48:06,0,0,35.14375,1018.275
01:48:06,0,0,35.14375,1018.275
01:48:06,0,0,35.139583333333334,1018.320
01:48:07,0,0,35.139583333333334,1018.320
01:48:07,0,0,35.139583333333334,1018.320
01:48:07,0,0,35.14375,1018.263
01:48:08,0,0,35.14375,1018.263
01:48:08,0,0,35.14375,1018.263
01:48:08,0,0,35.14375,1018.304
01:48:09,0,0,35.14375,1018.304
01:48:09,0,0,35.14375,1018.304
01:48:09,0,0,35.14375,1018.317
01:48:10,0,0,35.14375,1018.317
01:48:10,0,0,35.14375,1018.317
01:48:10,0,0,35.141666666666666,1018.361
01:48:11,0,0,35.141666666666666,1018.361
01:48:11,0,0,35.141666666666666,1018.361
01:48:11,0,0,35.14375,1018.276
01:48:12,0,0,35.14375,1018.276
01:48:12,0,0,35.14375,1018.276
01:48:12,0,0,35.141666666666666,1018.260
01:48:13,0,0,35.141666666666666,1018.260
01:48:13,0,0,35.141666666666666,1018.260
01:48:13,0,0,35.14375,1018.297
01:48:14,0,0,35.14375,1018.297
01:48:14,0,0,35.14375,1018.297
01:48:14,0,0,35.145833333333336,1018.408
01:48:15,0,0,35.145833333333336,1018.408
01:48:15,0,0,35.145833333333336,1018.408
01:48:15,0,0,35.145833333333336,1018.310
01:48:16,0,0,35.145833333333336,1018.310
01:48:16,0,0,35.145833333333336,1018.310
01:48:16,0,0,35.145833333333336,1018.332
01:48:17,0,0,35.145833333333336,1018.332
01:48:17,0,0,35.145833333333336,1018.332
01:48:17,0,0,35.14375,1018.296
01:48:18,0,0,35.14375,1018.296
01:48:18,0,0,35.14375,1018.296
01:48:18,0,0,35.14375,1018.296
01:48:18,0,0,35.145833333333336,1018.373
01:48:19,0,0,35.145833333333336,1018.373
01:48:19,0,0,35.145833333333336,1018.373
01:48:19,0,0,35.14791666666667,1018.379
01:48:20,0,0,35.14791666666667,1018.379
01:48:20,0,0,35.14791666666667,1018.379
01:48:20,0,0,35.14791666666667,1018.298
01:48:21,0,0,35.14791666666667,1018.298
01:48:21,0,0,35.14791666666667,1018.298
01:48:21,0,0,35.15,1018.353
01:48:22,0,0,35.15,1018.353
01:48:22,0,0,35.15,1018.353
01:48:22,0,0,35.14791666666667,1018.260
01:48:23,0,0,35.14791666666667,1018.260
01:48:23,0,0,35.14791666666667,1018.260
01:48:23,0,0,35.14791666666667,1018.299
01:48:24,0,0,35.14791666666667,1018.299
01:48:24,0,0,35.14791666666667,1018.299
01:48:24,0,0,35.145833333333336,1018.229
01:48:25,0,0,35.145833333333336,1018.229
01:48:25,0,0,35.145833333333336,1018.229
01:48:25,0,0,35.15,1018.324
01:48:26,0,0,35.15,1018.324
01:48:26,0,0,35.15,1018.324
01:48:26,0,0,35.15,1018.308
01:48:27,0,0,35.15,1018.308
01:48:27,0,0,35.15,1018.308
01:48:27,0,0,35.145833333333336,1018.284
01:48:28,0,0,35.145833333333336,1018.284
01:48:28,0,0,35.145833333333336,1018.284
01:48:28,0,0,35.15,1018.379
01:48:29,0,0,35.15,1018.379
01:48:29,0,0,35.15,1018.379
01:48:29,0,0,35.145833333333336,1018.276
01:48:30,0,0,35.145833333333336,1018.276
01:48:30,0,0,35.145833333333336,1018.276
01:48:30,0,0,35.15208333333334,1018.301
01:48:31,0,0,35.15208333333334,1018.301
01:48:31,0,0,35.15208333333334,1018.301
01:48:31,0,0,35.14791666666667,1018.268
01:48:32,0,0,35.14791666666667,1018.268
01:48:32,0,0,35.14791666666667,1018.268
01:48:32,0,0,35.15416666666667,1018.314
01:48:33,0,0,35.15416666666667,1018.314
01:48:33,0,0,35.15416666666667,1018.314
01:48:33,0,0,35.15416666666667,1018.329
01:48:34,0,0,35.15416666666667,1018.329
01:48:34,0,0,35.15416666666667,1018.329
01:48:34,0,0,35.14791666666667,1018.340
01:48:35,0,0,35.14791666666667,1018.340
01:48:35,0,0,35.14791666666667,1018.340
01:48:35,0,0,35.15,1018.276
01:48:36,0,0,35.15,1018.276
01:48:36,0,0,35.15,1018.276
01:48:36,0,0,35.15,1018.259
01:48:37,0,0,35.15,1018.259
01:48:37,0,0,35.15,1018.259
01:48:37,0,0,35.15208333333334,1018.353
01:48:38,0,0,35.15208333333334,1018.353
01:48:38,0,0,35.15208333333334,1018.353
01:48:38,0,0,35.15208333333334,1018.403
01:48:39,0,0,35.15208333333334,1018.403
01:48:39,0,0,35.15208333333334,1018.403
01:48:39,0,0,35.15416666666667,1018.265
01:48:40,0,0,35.15416666666667,1018.265
01:48:40,0,0,35.15416666666667,1018.265
01:48:40,0,0,35.15416666666667,1018.258
01:48:41,0,0,35.15416666666667,1018.258
01:48:41,0,0,35.15416666666667,1018.258
01:48:41,0,0,35.15833333333333,1018.323
01:48:42,0,0,35.15833333333333,1018.323
01:48:42,0,0,35.15833333333333,1018.323
01:48:42,0,0,35.15208333333334,1018.285
01:48:43,0,0,35.15208333333334,1018.285
01:48:43,0,0,35.15208333333334,1018.285
01:48:43,0,0,35.15625,1018.288
01:48:44,0,0,35.15625,1018.288
01:48:44,0,0,35.15625,1018.288
01:48:44,0,0,35.16041666666666,1018.328
01:48:45,0,0,35.16041666666666,1018.328
01:48:45,0,0,35.16041666666666,1018.328
01:48:45,0,0,35.15625,1018.293
01:48:46,0,0,35.15625,1018.293
01:48:46,0,0,35.15625,1018.293
01:48:46,0,0,35.15625,1018.304
01:48:47,0,0,35.15625,1018.304
01:48:47,0,0,35.15625,1018.304
01:48:47,0,0,35.15416666666667,1018.271
01:48:48,0,0,35.15416666666667,1018.271
01:48:48,0,0,35.15416666666667,1018.271
01:48:48,0,0,35.15625,1018.249
01:48:49,0,0,35.15625,1018.249
01:48:49,0,0,35.15625,1018.249
01:48:49,0,0,35.15416666666667,1018.272
01:48:50,0,0,35.15416666666667,1018.272
01:48:50,0,0,35.15416666666667,1018.272
01:48:50,0,0,35.16041666666666,1018.305
01:48:51,0,0,35.16041666666666,1018.305
01:48:51,0,0,35.16041666666666,1018.305
01:48:51,0,0,35.15625,1018.312
01:48:52,0,0,35.15625,1018.312
01:48:52,0,0,35.15625,1018.312
01:48:52,0,0,35.15625,1018.302
01:48:53,0,0,35.15625,1018.302
01:48:53,0,0,35.15625,1018.302
01:48:53,0,0,35.15625,1018.305
01:48:54,0,0,35.15625,1018.305
01:48:54,0,0,35.15625,1018.305
01:48:54,0,0,35.15625,1018.337
01:48:55,0,0,35.15625,1018.337
01:48:55,0,0,35.15625,1018.337
01:48:55,0,0,35.15625,1018.317
01:48:56,0,0,35.15625,1018.317
01:48:56,0,0,35.15625,1018.317
01:48:56,0,0,35.15833333333333,1018.325
01:48:57,0,0,35.15833333333333,1018.325
